"id","source","section","page","chunkIndex","totalChunksOnPage","text","sourceUrl","catalogUrl","extractedAt"
"dgs_ecatalog-p141-c1","dgs_ecatalog","A","141","1","3","實驗器具提籃 PP TarsonsUtility Carrier, PP˙PP材質可高壓滅菌˙適用於盛裝玻璃器皿.樣品或工具˙帶有分隔及手柄貨號 LxWxH(mm) ea/cs 價格eaATS-240080 380x240x115 6滅菌盆 PP TarsonsTray, Sterilizing, PP˙PP材質,可高壓滅菌˙適用於盛裝物件乾燥或滅菌貨號 LxWxH(mm) ea/cs 價格eaATS-242000ATS-242010ATS-240070ATS-240090320x260x70320x260x100360x310x130540x435x1306666坩堝夾 台製Crucible Tong ˙不鏽鋼製˙可夾各尺寸之坩堝貨號 L(mm) 價格eaD86A-40020D86A-40030D86A-40040D86A-40050D86A-40060200300400500600 坩堝夾 經濟型Crucible Tong ˙鐵電鍍˙可夾各尺寸之坩堝貨號 L(mm) 價格eaD86-40020D86-40030D86-40040D86-40050D86-40060200300400500600 三角燒瓶夾 台製Flask","https://ec.dgs.com.tw/catalog/files/basic-html/page141.html","https://ec.dgs.com.tw/catalog/catalog.html#p=141","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p141-c2","dgs_ecatalog","A","141","2","3","之坩堝貨號 L(mm) 價格eaD86-40020D86-40030D86-40040D86-40050D86-40060200300400500600 三角燒瓶夾 台製Flask Tong ˙不鏽鋼製˙可夾各式燒瓶貨號 L(mm) 價格eaD86A-41000 340 燒杯夾 台製Beaker Tong ˙不鏽鋼製˙可夾1000mL以下之燒杯貨號 L(mm) 價格eaD86A-10000 340 彈簧線試管夾 台製Test Tube Gripper ˙金屬彈簧線材質,彈性佳˙最大可夾直徑40mm之試管貨號 夾幅mm L(mm) 價格eaD86A-46000 40 145 金屬製試管夾 經濟型Test Tube Gripper ˙金屬材質,彈性佳˙最大可夾直徑40mm之試管貨號 夾幅mm L(mm) 價格eaD86-46000 40 145 木製試管夾 台製Test Tube Gripper ˙木製,輕巧方便使用˙可夾直徑13~18/mm試管貨號 夾幅mm L(mm) 價格eaD86C-47000 13~18 180反應槽夾 台製Clamp Jaw for Reaction Flask ˙不鏽鋼線製貨號 規格 價格eaD86","https://ec.dgs.com.tw/catalog/files/basic-html/page141.html","https://ec.dgs.com.tw/catalog/catalog.html#p=141","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p141-c3","dgs_ecatalog","A","141","3","3","夾幅mm L(mm) 價格eaD86C-47000 13~18 180反應槽夾 台製Clamp Jaw for Reaction Flask ˙不鏽鋼線製貨號 規格 價格eaD86S-45003 小, 500mL反應槽用 反應槽夾 台製Clamp Jaw for Reaction Flask ˙不鏽鋼製˙夾端有橡膠防滑墊貨號 規格 價格eaD86A-45000 螺旋夾式A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-129坩堝夾","https://ec.dgs.com.tw/catalog/files/basic-html/page141.html","https://ec.dgs.com.tw/catalog/catalog.html#p=141","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p142-c1","dgs_ecatalog","A","142","1","3","橡皮管夾 大管徑用 台製Rubber Tubing Clamp˙銅製電鍍˙調整螺帽來控制橡皮管流量˙可夾外徑24mm以下的橡皮管貨號 夾幅mm WxH(mm) 價格eaD86A-37000 0~24 37x33橡皮管夾 台製Rubber Tubing Clamp˙銅製電鍍˙調整螺帽來控制橡皮管流量˙可夾外徑14mm以下的橡皮管貨號 夾幅mm WxH(mm) 價格eaD86A-39000 0~12 16x21 貨號 適用最大管徑mm 價格eaAU-86190105AU-86190155AU-86190205101520 管路夾 burkleHose clamp stop-it˙易扣式管卡設計˙可快速打開或關閉管路夾,不須再重複調整螺栓˙藍色管卡PVDF材質,可耐溫140℃˙管夾為鐵鍍鋅材質,螺栓為鋁材質˙調整範圍為0~10mm,15mm,20mm三種規格使用方式1 23 4塑膠螺旋管路夾 Bel-ArtClamp, Tubing, Nylon˙Nylon塑膠材質製成˙耐化性良好,壽命長˙最大夾幅6.4mm貨號 夾幅mm 價格eaBB-182250000 6.4塑膠螺旋強力管路夾 Bel-ArtClamp, Tubing, AC","https://ec.dgs.com.tw/catalog/files/basic-html/page142.html","https://ec.dgs.com.tw/catalog/catalog.html#p=142","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p142-c2","dgs_ecatalog","A","142","2","3","on塑膠材質製成˙耐化性良好,壽命長˙最大夾幅6.4mm貨號 夾幅mm 價格eaBB-182250000 6.4塑膠螺旋強力管路夾 Bel-ArtClamp, Tubing, ACETAL˙ACETAL乙縮醛塑膠材質製成˙耐化性良好,壽命長˙最大夾幅14mm˙可高壓滅菌121℃貨號 夾幅mm 價格eaBB-182120000 14流量控制管路夾 Dynalon/Bel-ArtClamp with Flow Control˙ACETAL塑膠製˙迷你型為單一控制位,只控 制管路開與關貨號 規格 廠牌 價格eaBC-670715BC-670755BB-182290000迷你型/6 mm以下用12個控制位/3.2~11mm12個控制位/19mmDynalonDynalonBel-Art橡皮管夾 彈簧式 台製Rubber Tubing Clamp˙鐵製電鍍,彈性佳˙彈簧式設計,單手即可操作貨號 價格eaD86A-48000橡皮管夾 彈簧式 經濟型Rubber Tubing Clamp˙金屬材質,彈性佳˙彈簧式設計,單手即可操作貨號 價格eaD86-48000 管路夾 塑膠彈簧式 Bel-ArtClamp, Tubing, Spring","https://ec.dgs.com.tw/catalog/files/basic-html/page142.html","https://ec.dgs.com.tw/catalog/catalog.html#p=142","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p142-c3","dgs_ecatalog","A","142","3","3","Tubing Clamp˙金屬材質,彈性佳˙彈簧式設計,單手即可操作貨號 價格eaD86-48000 管路夾 塑膠彈簧式 Bel-ArtClamp, Tubing, Spring Style, ACETAL˙ACETAL乙縮醛塑膠搭配不鏽鋼材質製成˙耐化性良好,壽命長˙適合各式軟管貨號 夾幅mm 價格eaBB-182130000BB-182140000812A基礎實驗器材A-130 以上價格與規格僅供參考 , 請以實際報價為主 管路夾","https://ec.dgs.com.tw/catalog/files/basic-html/page142.html","https://ec.dgs.com.tw/catalog/catalog.html#p=142","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p143-c1","dgs_ecatalog","A","143","1","3","薄管用管路夾 Bel-ArtClamp, Tubing, Acetal˙ACETAL塑膠材質製成˙使用方便,單手即可操作˙可夾厚度1/32\,外徑13mm以下的軟管˙可高溫高壓121℃滅菌貨號 夾幅mm 長度mm 價格eaBB-182180000 13 59管路固定夾 PP Bel-ArtTubing Holder for Beakers, PP˙PP材質˙使用燒杯或容器上,可安全穩固的支撐住管路˙適用外徑9.5mm以內之管路˙適用容器厚度以1/4\˙可高溫高壓滅菌121°C貨號 描述 價格eaBB-182350000 管路用 L:51mm 孔徑9.5mm 微量離心管防爆夾 PP 台製Clamp, holder Microtube 貨號 描述 價格pkDP-SG5111810 適用於1.5mL微量離心管˙PP材質˙扣於微量離心管上,可防止離心管離心時管蓋爆開˙上端手柄方便離心管於離心機中放置或取出˙圖中離心管架及離心管為選購品˙每包100個磨砂接頭夾SYNTHWAREClips, Standard Joint˙適用於直型磨砂接頭˙裝卸方便,不傷玻璃表面˙塑料材質有不同規格顏色,利於辨識使用貨號 材質 規格 價格eaASG-C","https://ec.dgs.com.tw/catalog/files/basic-html/page143.html","https://ec.dgs.com.tw/catalog/catalog.html#p=143","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p143-c2","dgs_ecatalog","A","143","2","3","夾SYNTHWAREClips, Standard Joint˙適用於直型磨砂接頭˙裝卸方便,不傷玻璃表面˙塑料材質有不同規格顏色,利於辨識使用貨號 材質 規格 價格eaASG-CS001420ASG-CS001922ASG-CS002440ASG-CS002942ASG-CS003445ASG-CS004050ASG-CS004550ASG-CS111420ASG-CS111922ASG-CS112440ASG-CS112942塑膠 黃色塑膠 藍色塑膠 綠色塑膠 紅色塑膠 橙色塑膠 黃色/橙色塑膠 茶色金屬金屬金屬金屬14/2019/2224/4029/4234/4540/5045/5014/2019/2224/4029/42磨砂接頭夾 不鏽鋼24/40 台製Stainless Steel Clip˙SUS304不鏽鋼製˙適用於24/40磨砂接頭貨號 規格 價格eaD86M-43000 24/40 磨砂接頭夾 不鏽鋼球型 台製Stainless Stell Pinch Clamp˙SUS304不鏽鋼製˙球型磨砂接頭用貨號 規格 價格eaD88M-420121D88M-420122D88M-420181D88M-420183","https://ec.dgs.com.tw/catalog/files/basic-html/page143.html","https://ec.dgs.com.tw/catalog/catalog.html#p=143","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p143-c3","dgs_ecatalog","A","143","3","3","Stell Pinch Clamp˙SUS304不鏽鋼製˙球型磨砂接頭用貨號 規格 價格eaD88M-420121D88M-420122D88M-420181D88M-420183D88M-42028D88M-42035D88M-42040D88M-42050D88M-42065D88M-4207512 WOSF 平 無螺絲12WS 有唇 有螺絲18 WOSF 平 無螺絲18 WS 有唇有螺絲28 WS35 WS40 WS50 WS65 WS75 WS 溫度計固定夾 PP Bel-ArtThermometer Holder for Beakers, PP˙PP材質˙使用燒杯或容器上,可安全穩固的支撐住管路˙適用外徑3.2-11mm以內之溫度計˙適用容器厚度以1/4\˙可高溫高壓滅菌121°C貨號 描述 價格eaBB-182410000 溫度計用溫度計夾 不鏽鋼製 台製Thermometer Holder for Beaker, S.S˙SUS304不鏽鋼製˙可將一般溫度計掛於燒杯上貨號 描述 價格eaD86A-122000 溫度計用A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-131磨砂接頭夾","https://ec.dgs.com.tw/catalog/files/basic-html/page143.html","https://ec.dgs.com.tw/catalog/catalog.html#p=143","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p144-c1","dgs_ecatalog","A","144","1","3","透析袋固定夾 PP Bel-ArtDialysis Bag Clip Holder for Beakers, PP˙PP材質˙使用燒杯或容器上, 可安全穩固的支撐住透析袋˙適用容器厚度以1/4\˙可高溫高壓滅菌121°C貨號 描述 價格eaBB-182370000 透析袋用三叉夾 台製Universal Clamp˙鋅合金材質,耐化學性優˙夾端附防滑塑膠˙可搭配固定夾及鐵台使用貨號 夾幅xL(mm) 價格eaD86A-06001D86A-06002D86A-06003大 95x270中 65x220小 27x160三叉夾 經濟型Universal Clamp˙鋅合金材質,耐化學性優˙夾端附防滑塑膠˙可搭配固定夾及鐵台使用貨號 夾幅xL(mm) 價格eaD86-06001D86-06002D86-06003大 85x260中 50x230小 40x200 三叉夾附活動頭 台製Universal Clamp with Holder˙鋅合金材質,耐化學性優˙夾端附防滑塑膠˙末端附活動接頭夾,可搭配鐵台使用貨號 夾幅mm 價格eaD86A-07001D86A-07002大 95中 65三叉夾附活動頭 經濟型Universal Cla","https://ec.dgs.com.tw/catalog/files/basic-html/page144.html","https://ec.dgs.com.tw/catalog/catalog.html#p=144","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p144-c2","dgs_ecatalog","A","144","2","3","優˙夾端附防滑塑膠˙末端附活動接頭夾,可搭配鐵台使用貨號 夾幅mm 價格eaD86A-07001D86A-07002大 95中 65三叉夾附活動頭 經濟型Universal Clamp with Holder˙材質:鋅合金電鍍˙夾端附防滑塑膠˙末端附活動接頭夾,可搭配鐵台使用貨號 夾幅mm 價格eaD86-07001D86-07002大 0~85 中 0~60 不鏽鋼圓夾 附活動頭 台製S.S. Clamp with Holder˙SUS304不鏽鋼製,活動頭為鋅鋁材質˙夾端附防滑塑膠˙末端附活動接頭可搭配鐵台使用貨號 夾幅mm L(mm) 價格eaD86A-05000 15~30 120~140不鏽鋼圓夾 台製S.S Clamp˙不鏽鋼材質,夾端披附防滑塑膠˙夾幅15~30mm貨號 夾幅mm 價格eaD86A-53000 15~30鏈夾 台製Chain Clamp˙鋅合金材質,鏈條不鏽鋼˙可用於固定燒杯或直筒 型反應槽˙鏈長可加購貨號 待夾物直徑mm 鏈長mm 價格eaD86A-08000 50~150 450束夾 台製Power Grip Clamp˙SUS304不鏽鋼製˙可用於固定玻璃管或直筒反應槽貨號 ID(mm)","https://ec.dgs.com.tw/catalog/files/basic-html/page144.html","https://ec.dgs.com.tw/catalog/catalog.html#p=144","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p144-c3","dgs_ecatalog","A","144","3","3","mm 鏈長mm 價格eaD86A-08000 50~150 450束夾 台製Power Grip Clamp˙SUS304不鏽鋼製˙可用於固定玻璃管或直筒反應槽貨號 ID(mm) 價格eaD86A-08002D86A-08003D86A-08004D86A-0800595~115105~125130~152145~165廣用角夾 台製Universal Clamp˙鐵製,夾端附橡皮防滑墊˙夾幅20~40mm貨號 夾幅mm 價格eaD86A-11000 20~40 A基礎實驗器材A-132 以上價格與規格僅供參考 , 請以實際報價為主 三叉夾","https://ec.dgs.com.tw/catalog/files/basic-html/page144.html","https://ec.dgs.com.tw/catalog/catalog.html#p=144","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p145-c1","dgs_ecatalog","A","145","1","3","三腳架Tripods for Burner˙鐵製電鍍製成˙適用於酒精燈或本生燈˙可搭配陶瓷纖維網或泥三角使用貨號 描述 價格eaD8DA-97000D8DA-97001酒精燈用 H:120mm本生燈用 H:195mmLl貨號 L(mm) I(mm) 價格eaD8D-95000D8D-95001D8D-95002130150160556575˙由三根鐵絲彎成,套有三根耐熱陶瓷管˙用來支撐坩堝以利加熱,防止炸裂泥三角 經濟型Iron Wire, Triangle陶土纖維網 經濟型Ceramic Net Mesh˙鐵網披覆陶土纖維塗層˙搭配三腳架放置於本生 燈或酒精 燈上方讓加熱均溫使用貨號 描述 ea/pk 價格eaD8D-94001D8D-94002D8D-94003小150x150mm中200x200mm大300x300mm201010燃燒匙Combustion Spoon˙鐵絲和小匙接合而成˙在燃燒實驗中,用於盛放 可燃性固體物質貨號 L(mm) W(mm) 價格eaD8DA-96000 300 20不鏽鋼漏斗架 台製S.S. Funnel Support˙SUS304不鏽鋼製˙放漏斗用,非分液漏斗用貨號 孔徑mm 價格e","https://ec.dgs.com.tw/catalog/files/basic-html/page145.html","https://ec.dgs.com.tw/catalog/catalog.html#p=145","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p145-c2","dgs_ecatalog","A","145","2","3","W(mm) 價格eaD8DA-96000 300 20不鏽鋼漏斗架 台製S.S. Funnel Support˙SUS304不鏽鋼製˙放漏斗用,非分液漏斗用貨號 孔徑mm 價格eaD8FA-22001D8FA-22002D8FA-22003D8FA-22004D8FA-22005507090110140漏斗架 PP KartellFunnel Holder, PP˙PP材質˙附兩種規格錐形墊片,可用於不同規格之滴定管台棒(8~14mm)˙適用於漏斗直徑25~170mm,及腳徑35mm以下的粉體漏斗˙不附台與棒需另購貨號 規格 孔徑mm 價格eaBK-268BK-269單孔雙孔3535漏斗架 PP TarsonsHolder, Funnel, PP ˙用於盛放漏斗˙PP支架可耐腐蝕˙附兩種規格錐形墊片,可用於不 同規格之滴定管台棒(8~14mm)˙適用於漏斗直徑25~170mm,及 腳徑35mm以下的粉體漏斗˙不附台與棒需另購貨號 規格 ea/cs 價格eaATS-122100ATS-122200單孔雙孔66漏斗架 PVC 日製Holder for Funnels, PVC˙PVC材質架子˙ABS材質底座˙良好的耐化學性及溶","https://ec.dgs.com.tw/catalog/files/basic-html/page145.html","https://ec.dgs.com.tw/catalog/catalog.html#p=145","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p145-c3","dgs_ecatalog","A","145","3","3","價格eaATS-122100ATS-122200單孔雙孔66漏斗架 PVC 日製Holder for Funnels, PVC˙PVC材質架子˙ABS材質底座˙良好的耐化學性及溶劑˙適用直徑90mm以上漏斗貨號 WxH(mm) 孔徑mm 價格eaCN3053-01 237x520 36A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-133漏斗架","https://ec.dgs.com.tw/catalog/files/basic-html/page145.html","https://ec.dgs.com.tw/catalog/catalog.html#p=145","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p146-c1","dgs_ecatalog","A","146","1","3","分液漏斗架 台製S.S. Separatory Funnel Support˙SUS304不鏽鋼製˙尺寸220x430x600/mm貨號 孔數 孔徑mm 價格setD8FA-29000D8FA-29001D8FA-29002D8FA-290036支6支6支4支50mm環70mm環90mm環110mm環分液漏斗架 PP KartellHolder for Separatory Funnels, PP˙PP材質˙附兩種規格之錐形墊片,可用於不同規格之滴定管台棒(8~14mm)˙適用於125~1000mL之分液漏斗,及75mm以上漏斗˙不附台與棒,需另購貨號 規格 價格eaBK-970 單支用分液漏斗架 PVC 日製Rotary Separatory Funnels Rack, PVC˙PVC材質架子˙MA(Melamine Form Aldehyde)材質底座˙良好的耐化學性及溶劑˙圓形旋轉式,適用於分液 漏斗貨號 適用漏斗mL 孔數 孔徑mm 價格eaCS-1125CS-1123CS-1121500-1000200-300100666856045實驗室組合架 桌上型 台製Laboratory Stands貨號 規格 價格eaD","https://ec.dgs.com.tw/catalog/files/basic-html/page146.html","https://ec.dgs.com.tw/catalog/catalog.html#p=146","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p146-c2","dgs_ecatalog","A","146","2","3","aCS-1125CS-1123CS-1121500-1000200-300100666856045實驗室組合架 桌上型 台製Laboratory Stands貨號 規格 價格eaD8CA-36000 依所需尺寸訂做˙SUS304不鏽鋼材質˙勾型固定夾組合實驗室組合架 壁掛式 台製Laboratory Stands貨號 規格 價格eaD8CA-37000 依所需尺寸訂做˙SUS304不鏽鋼材質˙勾型固定夾組合四角鐵台 台製Rectangular Cast-Iron Support˙鐵質烤漆基座˙皆附鐵棒貨號 LxW(mm) 棒ØxL(mm) 台重kg 價格setD8CA-13000D8CA-14000小 185x135大 285x1709.5x6009.5x75012四角鐵台 經濟型Rectangular Cast-Iron Support˙鐵質烤漆基座˙皆附鐵棒貨號 LxW(mm) 棒ØxL(mm) 台重kg 價格setD8C-13000D8C-14000小 200x140大 300x18010x60012x60012.3不鏽鋼鐵台 台製Rectangular Cast-Iron Support˙SUS304不鏽鋼製˙皆附不","https://ec.dgs.com.tw/catalog/files/basic-html/page146.html","https://ec.dgs.com.tw/catalog/catalog.html#p=146","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p146-c3","dgs_ecatalog","A","146","3","3","4000小 200x140大 300x18010x60012x60012.3不鏽鋼鐵台 台製Rectangular Cast-Iron Support˙SUS304不鏽鋼製˙皆附不鏽鋼棒˙電木球型腳可調整高度及水平貨號 LxW(mm) 棒ØxL(mm) 台重kg 價格setD8CA-13001D8CA-14001小 185x135大 305x1759.5x6009.5x75012.1A基礎實驗器材A-134 以上價格與規格僅供參考 , 請以實際報價為主 鐵台","https://ec.dgs.com.tw/catalog/files/basic-html/page146.html","https://ec.dgs.com.tw/catalog/catalog.html#p=146","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p147-c1","dgs_ecatalog","A","147","1","3","不鏽鋼棒 (一邊車牙) 台製S.S. Support Rod˙SUS304不鏽鋼製˙棒徑為9.5mm及12.7mm兩種貨號 ØxL(mm) 價格eaD8CA-26001D8CA-26002D8CA-26003D8CA-260049.5x6009.5x75012.7x90012.7x1000不鏽鋼環 有缺口台製S.S. Cut Ring˙SUS304不鏽鋼製˙有缺口,適合分液漏斗使用貨號 內徑mm 價格eaD8EA-18001D8EA-18002D8EA-18003D8EA-18004D8EA-18005507090110140不鏽鋼環 台製S.S. Ring˙SUS304不鏽鋼製˙無缺口,適合漏斗架使用貨號 內徑mm 價格eaD8EA-17001D8EA-17002D8EA-17003D8EA-17004D8EA-17005507090110140鐵環 經濟型Cast-Iron Rings˙鐵製˙無缺口貨號 內徑mm 價格eaD8E-28001D8E-28002D8E-28003506585固定夾 菱形 台製Clamp Holder˙鋅合金材質,耐化學性佳˙最大可夾棒徑15mm貨號 夾幅mm 價格eaD86A-49000 1","https://ec.dgs.com.tw/catalog/files/basic-html/page147.html","https://ec.dgs.com.tw/catalog/catalog.html#p=147","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p147-c2","dgs_ecatalog","A","147","2","3","E-28002D8E-28003506585固定夾 菱形 台製Clamp Holder˙鋅合金材質,耐化學性佳˙最大可夾棒徑15mm貨號 夾幅mm 價格eaD86A-49000 15四角塑膠台 PE TarsonsSupport, Rectangular, PE˙底座為PP材質,支柱為SS材質、PE披覆˙用於連接固定夾固定試管或是其他設備進行滴定、蒸餾及樣本過濾˙支柱有鎖於中央或側邊兩種規格貨號 Lxw(mm) 支柱位置 ea/cs 價格eaATS-141010ATS-141020ATS-142010ATS-142020220x150300x200220x150300x200中央中央側邊側邊6666三腳鐵台 台製Triagonal Cast-Iron Base Support˙鑄鐵烤漆基座˙附不鏽鋼棒貨號 台徑mm 棒ØxL(mm) 台重kg 價格eaD8CA-16003D8CA-16004大 300特大 42012.7x90012.7x9002.54.5三腳鐵台 經濟型Triagonal Cast-Iron Base Support˙鑄鐵烤漆基座用˙1.2kg及2kg鐵棒尺寸為10x600mm貨號 台徑mm 棒ØxL(mm","https://ec.dgs.com.tw/catalog/files/basic-html/page147.html","https://ec.dgs.com.tw/catalog/catalog.html#p=147","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p147-c3","dgs_ecatalog","A","147","3","3","54.5三腳鐵台 經濟型Triagonal Cast-Iron Base Support˙鑄鐵烤漆基座用˙1.2kg及2kg鐵棒尺寸為10x600mm貨號 台徑mm 棒ØxL(mm) 台重kg 價格eaD8C-16002D8C-1600311013510x60010x6001.22瓷滴定管台 台製Ceramic Stand˙陶瓷台座,附鐵棒˙陶瓷表面耐腐蝕,適合滴定管使用貨號 尺寸mm 棒ØxL(mm) 價格setD8CS-07000 195x300 9.5x600A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-135固定夾","https://ec.dgs.com.tw/catalog/files/basic-html/page147.html","https://ec.dgs.com.tw/catalog/catalog.html#p=147","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p148-c1","dgs_ecatalog","A","148","1","3","固定夾 菱形 經濟型Clamp Holder˙鋅合金電鍍材質˙最大可夾棒徑16mm貨號 夾幅mm 價格eaD86-49000 4~16固定夾 大型 台製Clamp Holder˙鋅合金材質˙最大可夾棒徑21mm貨號 夾幅mm 價格eaD86A-50000 21銅製支柱固定座 台製Foot Plate˙銅製電鍍材質,耐化學性佳˙最大可夾棒徑12.7mm貨號 適用鐵棒直徑mm 價格eaD86A-51000 12.7雙頭活動夾 台製Universal Holder˙鋅合金材質,耐化學性佳˙最大可夾棒徑21mm貨號 夾幅mm 價格eaD86A-52000 21 固定夾 勾型 台製Clamp Holder˙SUS304不鏽鋼製˙最大可夾棒徑12mm貨號 夾幅mm 價格eaD86A-55000 12固定夾 球型 台製Clamp Holder˙鋁合金材質,耐化學性佳˙最大可夾棒徑12mm貨號 夾幅mm 價格eaD86A-56000 12固定夾 四角型 台製Clamp Holder˙鋅合金材質,耐化學性佳˙最大可夾15mm棒徑貨號 夾幅mm 價格eaD86A-57000 15 鑽孔器 經濟型Brass Cork Borer˙不鏽鋼製˙有六支","https://ec.dgs.com.tw/catalog/files/basic-html/page148.html","https://ec.dgs.com.tw/catalog/catalog.html#p=148","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p148-c2","dgs_ecatalog","A","148","2","3","mp Holder˙鋅合金材質,耐化學性佳˙最大可夾15mm棒徑貨號 夾幅mm 價格eaD86A-57000 15 鑽孔器 經濟型Brass Cork Borer˙不鏽鋼製˙有六支組包裝˙適用於橡皮塞或 矽膠塞鑽孔用貨號 規格 價格setD89-44001 6支組 5~14mm貨號 LxW(mm) 升降範圍mm 價格eaD8CA-35001D8CA-35002D8CA-35003150x150200x200300x30075~26590~28090~280 升降台 台製Support Jack˙SUS304不鏽鋼台面˙旋轉開關可調台面高低˙負重7kg貨號 LxW(mm) 升降範圍mm 價格eaD8C-35101D8C-35102D8C-35103150x150200x200250x20080~25080~300100~300氧化鋁升降台Support Jack˙氧化鋁台面˙旋轉開關可調台面高低˙負重10kg晾乾架 PS KartellDrying Rack˙本體為硬質PS塑膠一體成型製成堅固耐用˙本體上有72個樁孔,附有支柱 Ø15x95L/mmx72支及 Ø6x95L/mmx11支,可隨意變化使用˙附有排水孔,可接軟管排水","https://ec.dgs.com.tw/catalog/files/basic-html/page148.html","https://ec.dgs.com.tw/catalog/catalog.html#p=148","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p148-c3","dgs_ecatalog","A","148","3","3","Rack˙本體為硬質PS塑膠一體成型製成堅固耐用˙本體上有72個樁孔,附有支柱 Ø15x95L/mmx72支及 Ø6x95L/mmx11支,可隨意變化使用˙附有排水孔,可接軟管排水˙可多組並接使用˙不含安裝,須自行鑽孔組裝貨號 WxDxH(mm) 支柱ØxL(mm) 價格BK-213BK-121372支組450x110x630小支柱11支/包15x956x95A基礎實驗器材A-136 以上價格與規格僅供參考 , 請以實際報價為主 晾乾架","https://ec.dgs.com.tw/catalog/files/basic-html/page148.html","https://ec.dgs.com.tw/catalog/catalog.html#p=148","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p149-c1","dgs_ecatalog","A","149","1","3","晾乾架 20支組 ABS TarsonsRack, Drying, ABS ˙ABS/PC材質製成˙需自行鑽孔組裝貨號 支柱數 價格eaATS-240050 20晾乾架 30支組 PSTarsonsRack, Drying, PS ˙ABS材質製成˙可壁掛式˙可乾燥較大的實驗室器皿˙設有可拆卸的排水槽,易於排水清潔˙附13cm支柱x20支及9cm支柱x10支貨號 WxDxH(mm) 支柱數 價格eaATS-241100 360x300x30 30晾乾架 ABS Bel-ArtDrying Rack, ABS˙ABS材質,堅固耐用˙集水槽設計可擺放刻度吸管晾乾˙具三種大小支柱,可隨意變化使用˙單面晾乾架可壁掛或靠於牆上,雙面晾乾架容量加倍,但更省空間˙不含安裝,須自行鑽孔組裝貨號 型式 層數 WxDxH(mm) 支柱總數 支柱明細 價格eaBB-189330011BB-189330014BB-189330013BB-189330012BB-189330015BB-189330021BB-189330022BB-189330023壁掛/桌上型 單面壁掛型 單面壁掛型 單面桌上型 單面桌上型 單面桌上型 雙面桌上型 雙面桌上型 雙","https://ec.dgs.com.tw/catalog/files/basic-html/page149.html","https://ec.dgs.com.tw/catalog/catalog.html#p=149","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p149-c2","dgs_ecatalog","A","149","2","3","0015BB-189330021BB-189330022BB-189330023壁掛/桌上型 單面壁掛型 單面壁掛型 單面桌上型 單面桌上型 單面桌上型 雙面桌上型 雙面桌上型 雙面單層雙層三層雙層三層單層雙層三層375x127x240375x127x417375x127x594375x178x390375x178x570375x254x213375x254x390375x254x57019385738573876114S-6支, M-7支, L-6 支S-12支, M-14支, L-12 支S-18支, M-21支, L-18 支S-12支, M-14支, L-12 支S-18支, M-21支, L-18 支S-12支, M-14支, L-12 支S-24支, M-28支, L-24 支S-36支, M-42支, L-36 支貨號 描述 價格pkBB-189310001BB-189310002BB-189310003Ｓ-小支柱 L:76mm,19ea/pkＭ-中支柱 L:102mm,19ea/pkＬ-大支柱 L:127mm,19ea/pk手套架示意圖 大中小支柱選購配件BB-189330011 BB-189330014 B","https://ec.dgs.com.tw/catalog/files/basic-html/page149.html","https://ec.dgs.com.tw/catalog/catalog.html#p=149","2026-02-24T05:56:40.562Z"
